user_id,business_id,stars
wM7HTh-ixzNpZfTvFZmbuw,le3JWiS5uZTkofP90Rm0pA,5.0
7HFkF9A2xaHxLqwcFnJ0JQ,rXMfoViOF8kKuyBSF3Ls9w,4.0
NaWSRaSwF8moJVT19tlZbg,OA5Li3ySzhrbG_WvD_QGYA,5.0
4SYyFfewOROxJaBLsaxCyQ,FaHADZARwnY4yvlvpnsfGA,3.0
ObQl16Vuc4sHPGKtzSGNUw,_esgtYSR_EFtDXTg8MXHgw,5.0
6GN1-lN562HbUOBN51AeYQ,svNL-EcyVxiZ-X74DhzNeA,4.0
wjsyO5fBP7XXw-VyA-xqZA,ydM0qCPG1cTZvAguCi2ucA,4.0
fVILhIglx6RNOXQba5t4kQ,oH84VXzObXpaC5ia2Tenpw,4.0
GHoG4X4FY8D8L563zzPX5w,-1xuC540Nycht_iWFeJ-dw,3.0
SfRlZcoYPw76lNsw7TEO7w,b8ublvizuqIw3Ib8pK4fDw,4.0
EooPlnjGDXVbrWAb4Uh4RQ,QFPS9JBNdOOHVP0C3pSslw,3.0
E24K96prdwpGXFPk-dC9rA,3BCsAgo_1i4xMuTyLKMLRQ,3.0
Ws4PEHZHZQ13_sovIIDUsQ,Zi7_E88i5KlOtaBobPVc5w,5.0
SUnyBS7HB3Nv_C78ygbpnQ,byVmQiGVTyLrG_74OFJ7eg,4.0
3G0J15bNMGEDlR9K_EAFdA,fJ-2acaqvWOsujUTAJB-ew,3.0
RtGqdDBvvBCjcu5dUqwfzA,EneqsOFGCK4KXofNHsc5aQ,5.0
zejQj99sR-Y9-rq_xpL9nw,bz07FlaDmxHV9ER-cF6XuA,2.0
isQxsxlCjj6P8GQ_uuFwew,Cde8PHRM5c359-dnCUk7KQ,3.0
6XRavd6UBlIZb3vXyRBvJQ,i60v66vwf1A13YqcIqGD_A,3.0
sdLns7062kz3Ur_b8wgeYw,QG9hp2nhcglAIat88yH6aw,5.0
WJuvgxJyon4kdLcbwhtaJg,ZAAnaehPgtWPESHu7H9J-w,4.0
oknzpMgHOnbijayveG-PKQ,JpgVl3d20CMRNjf1DVnzGA,2.0
U2N1EymyF7f20UVfR6k5Xg,r6X4klJJdeta0gqTYa-DgQ,3.0
7_RaCe5zzPBYWm9znlffUA,jo4KmAqlZ7vxjHIP7IIkAw,1.0
Ao-6FYE29-I8WwPg67806A,2YsKefH250qxg28QCyEWZw,3.0
lXXlZVjjMEJh1vs0RLBn8A,pofDmHoIsdvPcSKzb2iMag,1.0
pcA1OAR30sMQFgl_7YWOpQ,ZjKpGYdQCQPxzkYWAsV56w,5.0
B8WruADju0mx5FlkLfYYfw,_n5wggIEfBzCUepjgvHXAQ,3.0
Vy1sCEcJlXyVZyy3CRsFkA,R7LyTeiOHLyTNkA8HssBRQ,5.0
bvryrBoqfM_LDEN1boxjBg,ThNGovQZjZ5mn-ZwX_N2BQ,4.0
MQq_1AlcDWsyNs7Ot8J4OQ,0F0drnShYJr6HhyQjA3Tpg,3.0
qe1GaPBOSOXqCVIuQRYvKA,L6qd3x0bHymyxub9dF7lIA,4.0
6VcTc3Tz7299PD-HSGlTGw,a9aW5e731lplWGHUZ02-zQ,3.0
yK6wyLZ2I66B5-MJcS88xg,JLTxzBEW4IrhraaonG-vUw,5.0
yV5GOIgaB2U2ilb7kj1ybg,UTXNr62dGSK-tet8OeXUcQ,5.0
Qt2qt95HgYK-qYLlThATBw,50vVs0Mtrt1AYt74cEKLDA,4.0
Vqp0dpug9Db-kFHO3PkAaQ,xaqW4NkmUCGRRjmLxiFJ6Q,5.0
u8HPA-jU1njsPPAI_anMgA,QlIW78umKyE5d0BLpPh1-w,4.0
bqPFHeXp8OkAGixJ_Pi3jA,lPcKVCwnnx54lJR5BXFbKQ,3.0
fMdgChfFv_fI_HRxif7T_w,7oEKIG7d1ttPRejppZ3WIA,5.0
qewG3X2O4X6JKskxyyqFwQ,wX1ORSDKPkA5ftE7F6UONw,4.0
OFawbcy1lqVOeRtDTOnSpg,dMGT_S059U8hzMWxdf90SQ,5.0
q9jCDNZDRUYl2Pwlgxocig,5eV8oUGdBXylwB7HeaDFOA,5.0
U4INQZOPSUaj8hMjLlZ3KA,ppHkkuDvvH8g1Enz6F8OJA,3.0
OmSz8hJI5tbG7Ww0Q9IkNQ,gTw6PENNGl68ZPUpYWP50A,1.0
yFgEFHCRJC4vfPM6usClhw,ZjSzUWHtnpCfjsa7CksSOg,5.0
TQXtrSpsUyvHMriX8hvNWQ,EzUZU_y0ooTGbboxFck1Pg,3.0
A9PzIlg1jlezCcpuN9V8UQ,BYDs_o6U4CLxJec8k1Q90Q,4.0
rpWNR-hbny2xb3QH65rO7A,zWOFKsBDFTYfU4Mp6lONTA,5.0
YRcaNlwQ6XXPFDXWtuMGdA,Du5cgsflWQFYdUUlWMuVGg,4.0
pxzs-Dy2hXTis-PuNCV37Q,Sovgwq-E-n6wLqNh3X_rXg,5.0
u-rO_1IR1d4xibcYHA4zTg,LNGBEEelQx4zbfWnlc66cw,5.0
3bo1FXvQnxw2hmO0CHH4Nw,O1ird5yRyuDFnOmYu90OoA,2.0
bLbSNkLggFnqwNNzzq-Ijw,IXH_aorv1x88UfRZrYDz4g,2.0
1fNQRju9gmoCEvbPQBSo7w,aXnWWp6Reaep4-0iKWlYHQ,2.0
aNmrSw98PhdvZkLgxP2PWg,fh8a_k9oslEDSHbmJLzUrQ,4.0
DOZtiJTh6ZYsZJcXgPrdBg,krROTqY_UsCzpdh0fFRggw,4.0
XF4QVTTq5NpzOyhGzvJlEA,meXjqyhTNLFmknY39y2sMg,4.0
EoDVa1xeOQVzfVSeCJZPbg,n2yHclBzc3JAcKPkqqBuhA,5.0
Ksp1e9Dw0Jcog_ZBD3-45g,Nw24O7pZTBKtQ9_DFUiRgA,4.0
BoFluR8klYg01euXk9MO7A,lNBhwf_3c0QBqBlsYRygaQ,5.0
C2C0GPKvzWWnP57Os9eQ0w,3GEEy7RP6e4bT4LAiWFMFQ,4.0
0XUT600cCh-fFCS4SZe-tQ,tvYID0arhN-shKGUrC1Wsg,4.0
SIGQgzGkVb_EHsRIvskmmA,sAZGdlYTp41UWEjHdeZrWg,5.0
SS3sFA9ksCT9bjocM3Wbug,pzYqRsyspY-cy77cjdSWOg,1.0
CxDOIDnH8gp9KXzpBHJYXw,4LXZzgsrM1ZyS_-uB9Od2Q,3.0
aU6Mq536aI1r_BunJE-V2w,C0Gy3NUOKCh0ffMzaXhXlQ,4.0
mFHbNX5qhG5CREr9PqQqGQ,bUEc1ZDgfZPymHyUXEiiNg,5.0
KBh4r16e9Grc1HI9pG4wTg,7QlInB8xw9rLL85yFRq9gg,4.0
1V5tTGQbhaCBbmH-EVT7KQ,dFywNDTZ1AnxhaEqxlA5Ug,5.0
hHnlsYTD9rluEVGJDacXXQ,WizGXNkcaRahwTExF90KYw,3.0
DsqIqc8hQcfDci9ZlVZkJw,XAP5U6mLddNPbHmWLlyaxA,5.0
rtIBgGmyq6nHHPaU1E7Zmg,6QUuDlLjNDQWFCbJ9--jsQ,2.0
XEqQG61fetXhuEV9RPslIA,y5KAK-uNq1M-cOuqLq2t1g,1.0
DOa_TMWFib5ISs7cpQHANA,juu7S1nP5eirbeJ8-rfguw,2.0
pS03ZJBfVmjFOEDweTViOw,nEQFnHydeX2A3bRRDAKqQg,4.0
pVj37cy4Y6FfH9YIlEhsZA,UN0UwUh7jaeX6Jg3lZImCg,3.0
XE36pmSiByd4YtSiPkn9_A,nJ-Ps1jTbx-eHGa5PNncBQ,5.0
fj-cFMD2qheCcv3FNvMcEg,wuQDMDlqM17jQNo0lYQZ7g,5.0
JtAoso0Ze87DWqnmI5qorA,-ez0kwy7QuAEgSMxMLJKsg,5.0
xU4silHWZGOWz92hPIdFpQ,2weQS-RnoOBhb1KsHKyoSQ,3.0
xxB5F6TJ4J1MlNufCdqz2Q,t-o_Sraneime4DDhWrQRBA,4.0
BFcBwoxpkKGUIeUzOU0rRA,G2lO9j-g2rsP6Rcw8XsVFw,5.0
rYPjqZO89ABei1fsZBSUbA,5T0h9YCsXiDZyBsVIN9gcg,4.0
52MlnjkvSLLqKKSRrbrH0w,DjRMmmVjz2UIH5y5-dt8ww,4.0
QaN-nccbLZPWzownQYgTVQ,FEST-KPp7yupwqkArWvm2g,4.0
FjLjhctoqExe9TJ25EcsdQ,JQ5If23aqFhV6uuMRwFlwA,4.0
VsL7I-dRjo4eToDC7Un_3Q,Oov46oqwdu6ljHokq1xjfg,5.0
80Vumo-RutgyYMno_2xFwg,2PCz_uVX7GOXtGHNXAPXhw,2.0
01wsBmFLD_BLELpEdGCiwg,QdganL5AW9E_fNoRVroLig,2.0
6YmRpoIuiq8I19Q8dHKTHw,d4qwVw4PcN-_2mK2o1Ro1g,4.0
gzbGggMOpApMuZaysJSJyA,7sb2FYLS2sejZKxRYF9mtg,5.0
Kt-dsblXQnsUv3GjA_DFvg,bYpvggRwXGo633zikMOANw,3.0
MiiDmAzwoI0k2X_yu2Coug,K2_zfa7cKbg5klHJYqoWnw,4.0
w2wFvtGWp7ZGMe-T9fsRIA,vecgLcPg4ba-DdP6C_p_RA,3.0
q2b4pAo_6tP7jNFKI5Hztw,V_KBvMXyBjvLH3rYcn-eXw,4.0
cKqZk06hmnX3UrEzzfFVkg,OYle0xyj_qYZUPCrWfUu_A,2.0
0BBUmH7Krcax1RZgbH4fSA,CDjcqC_y7D14jZd9kKmZ9g,3.0
5wRCMyU9dEdkja_mO0qfeQ,FaHADZARwnY4yvlvpnsfGA,4.0
YuiHy5G_2y_GB3_iHeJToQ,QWbRrFpE-xXAToUbO83Djg,3.0
8NPnK5h5Te91Ot6nbX9a5g,MpmFFw0GE_2iRFPdsRpJbA,4.0
0tvCcnfJnSs55iB6mqPk3w,XV7Q8KLU1KoGHb4amGHh4A,4.0
orh0HRUNCWuQMt9Iia_osg,jIEZmUZUjmTC0kn09LtJEg,4.0
E43QxgV87Ij6KxMCHcijKw,ynvp3qvt3xc321dLKFxpgA,4.0
3kKfcfYKpNjQAOhhB5l7Vw,SktLID5_ywSlgVE-h3NB3Q,1.0
EpOp-olt_rjZRaVuPUKG-A,1SE9f6TEV5XhnTuuK01xwA,3.0
SqVUNVeYJblyoUz4e-Fiqw,vx5CbYuuIq_CHxjov5kj1w,4.0
s01liMq8lG4G3f3AvJMi5w,umXvdus9LbC6oxtLdXelFQ,3.0
_VMGbmIeK71rQGwOBWt_Kg,tEaW0zgsYihSTjysrpXaWg,4.0
6Sl_shb6GifvKKRu_2MzaQ,MPvBQgktNUTnzu92espAJw,2.0
GlEhxPlaofxOOvcf-5guvw,9aqTTUFIJIoUiLeVPBJe2g,4.0
g_4zySOI_HisK5rG_2dw6Q,neTadb7Sk28WfX6RmMz_yQ,1.0
QGOtNZfasBwWCuawKjypYA,KbhrsTQEea2RF_94YWnBdQ,5.0
bLbSNkLggFnqwNNzzq-Ijw,mZT41UFgaHVNL2Q6iM19aQ,4.0
MopyJvrcBSgQYfyA4wyP7w,x_eIYAOPCSM1BKvID2Vcbg,3.0
M6uDHCxhZybBdngFuBmrHg,CZhc8YXdFLhAI4ViC2ERTg,5.0
-PTn0MWCbVFsRhTvxDC12g,kOFDVcnj-8fd3doIpCQ06A,4.0
fxrQSMhHlBv6eJVRdchG9Q,euksvHm653hJMJBqzcvMzQ,3.0
wXZS42D0L8hoCiSh2Krc_A,8jLZiv202Cfx_RbTuPOwxQ,4.0
THpT08lqIKv8tRJOGEPFZg,X8c23dur0ll2D9XTu-I8Qg,4.0
c7-PxWDAbhNi6C2PRkMJTA,OARQDsxyoGnnX2FfSl9HjA,5.0
gugUpNPEyl54jCNc3kBlWQ,dYMhfzyZyklXELmYq_wfKg,5.0
5I6-yegWr4p1mtUMwNkVtg,iL2-xJ4-eMsJk88PsbivbQ,3.0
xLoEhU6zvFzcc0erH7gfyg,7l8IkCAwZ3e2jPY2faZSgQ,4.0
3NcvQhYiC0jUblVfF6PUeQ,RsxqZk0wswetGMaaQh2r2Q,4.0
i_DR3vdE73nVm2GlMbGpGA,0ldxjei8v4q95fApIei3Lg,3.0
TKwzreBMGFbu9zN6taeVLA,ZpCAP2EJcMBfhetlLW_YIQ,3.0
nMAq9WizgiDkZA11GrGLbA,Cs8BaiKkyNU6mzxq9nTsmg,4.0
iB3iW2re2A4LQEFcpXExFw,Fi-2ruy5x600SX4avnrFuA,4.0
1M7qbeQoL8O5r_cUVEuKEw,JWDiG0nSsM7GQ9QFRTxU9w,4.0
NS3B17yHv2lBJfGuwSmVNw,Ka00H3EHLLiPNpMj1V4Hcw,4.0
GXVEhnIM1CpiGj9TZehxGw,3glVZZh_vyZH1VvPU0307A,4.0
RrLRd9M2Q6iYCNnKMZsdtw,qy4WKXTBkqD4zX0rohYF8Q,4.0
ANz3yaspyY1Vh0z9P6ekCA,MjLRxNBuFR9DvA2XzQAXIA,5.0
qleFBaXN9ZWT62NJyNydfQ,Z_mJYg3vi8cPZHa1J4BALw,5.0
h5bp8gnhYGF23GIlvMyQ1A,eSLwC2iFJOU4UWXyuPiTpg,5.0
RoJCMSycQZGEefAh8-OHJg,XXW_OFaYQkkGOGniujZFHg,4.0
TkAgUg_BMbBrR_zgNtaqWw,K6Q4jshtcZZg6giPn5NQLw,4.0
5QFws6LKMCZCgKHl8WR1jQ,r0qkp4khoxEe1dVKSRZmUg,4.0
PpaIA3DA_0Y_XpGHPxgjLg,7UFDAX4wLi6ux5otguYldA,5.0
903YwVSoAKyzudc8LH_HMA,iCQpiavjjPzJ5_3gPD5Ebg,4.0
YKM6zeTuXF0yWBsIcr8mmg,SqxIx0KbTmCvUlOfkjamew,5.0
km4G2uBmegYYv5wBvT0uTw,z5J9U_HU4iVLwaCH6rdC2w,5.0
YtcUQ_6xWKLWesEjfF75FQ,JXAMnijxRrW-jXHGvDJzzg,3.0
AvecQucBNHJ-HqmpPPzfpg,DXsV1EmzKcsnz8bzCHyqnQ,3.0
mvK1pv-x0Z5rP4Hz9cWBWw,o1dX8oFupfjbBpYgT7TH0w,2.0
jOX6aVwI9sA-sQFWBZSsFw,7_n9hWnaWKRCUOLNPlBLwA,3.0
GrXhtw32fIvzU8Wp-8cDNg,-BbnAc9YEO6pjvJGEtFbVQ,4.0
niF7QWkPJgfM9AxLqSigyw,4XH5nRjUVKyRNituBAwW6A,4.0
AE8nHSRPFlB4nh7CP8PlGQ,Os1n1_idfw9vv9kwULGJnQ,4.0
O2ASSka7du50Rl1vxmpNBA,qlg2QMEErgseygqs_MQETA,4.0
qPVtjjp8sNQ32p9860SR9Q,BN6-gHm2ZMkZoGT8VZaiRw,3.0
3nIuSCZk5f_2WWYMLN7h3w,tWasMHaS6ZD-xRhevpoqkw,4.0
XPAJ2KHkCwBA0vafF-2Zcg,s2I_Ni76bjJNK9yG60iD-Q,5.0
NCBwH9Xx3zNFmH5rk2M_FA,vgaOy7n8BQFkPb0wzNX9eA,1.0
li5pwULg5kwUf7CjN7uvCA,yLH9mFFwOlzFB_fYKpSyLw,3.0
jnC1CcEF9KjCs2gw82SfSQ,YC8Llp3jlgKh8b-czHedHg,3.0
fyH6xx7OsWiPF5FfMFXgmQ,8jl0zzTGajfSDpdVDPYn6Q,4.0
9yaA8hGIxFubvf1XbL9h9A,rIDzNikbeBSR1jbwN-7ydQ,1.0
A3Rahgq3ufx81IjbEfAbGg,YXohNvMTCmGhFMSQsDZq1g,3.0
i6ZDJFeypkj6kCvSFjMbyg,q_c2ZvPJJxYEFPoWMKY2vQ,5.0
EA-UgJmd-hQ8RBn1odmDJg,BX7BF16ENgFpGvobGjcDKg,1.0
sAOdKC09kMqFfnVCrJRWvQ,V90fC_aF-_DNYzQvUtbLww,2.0
3EN4rQgpR8cR1NxuJNzi9Q,uO_OX2DXmzo2c72YpbXe1A,4.0
Xt0-RGLnYWJn7ivqoZjeXQ,n9BrA1zIwlbiP1hLAc24jg,5.0
l7sZTLRUBK0k3xjRTj1CSA,FB2zcyp_z1XEM5WngoO5Lg,5.0
DC1hfeeSaYr2E1xwiEL81A,S8VRQCBrbZI04zjCOc1RAA,5.0
UXpTrzITc0yg08sXftsa-w,g1UVmCOhQDY7TGSZ2rRT_w,3.0
0BBUmH7Krcax1RZgbH4fSA,aFBCmJUYrPeol_P75QX7Jw,2.0
7FGaox4G5LG361eZkx4o_Q,fL-b760btOaGa85OJ9ut3w,5.0
8q_hQwTR-v-xRt35sexavA,DZwR0EIPKlmC3mMLhTkqcQ,2.0
RSLTG7N0wYJhRTW5CGEm5Q,4v4-h0rAl5XZY1NCpHU30g,1.0
Omhu17Pu7pGbO7KjbYLj1A,2CkqCWvbV1VoO5aGSvaQRQ,3.0
CXzLTSIPaCllQX2LWCWelg,swIE_gCDSi4_68cFGgCiag,2.0
Lfv4hefW1VbvaC2gatTFWA,E0yFUTLVWvtkONagKYxagg,3.0
Fv8azDg49KaU26FrPLkITA,mGzazwGZeoohQomrl5EyDQ,4.0
NTuvVb-ZwQ_rFn6W9Krm7A,RhV7sraRUB3km-gF-tmDow,5.0
KW-X4cQ2yBZYVUjFaAY04A,kPr9rYEkGwbRLgUHvKljQQ,4.0
dvwFC5u09dbG_16AeNKBmQ,u4sTiCzVeIHZY8OlaL346Q,5.0
ysCBsXWPB-LAiewVS3jZfQ,NCFwm2-TDb-oBQ2medmYDg,5.0
DuzZ68TZWlQ3mALJZ0ASVQ,ttuEwktrkmh3TUlSFPZqAA,5.0
JurdZVY9sBSeOCa4VI2OUQ,uufFYaIiNeISTgzSsEcYwg,3.0
Znid_azpcHmdRMHGicmkWA,g4tIZtQ9jmHelwYMz_6K5g,4.0
K79tujnvHi6tdy7ytNTL4g,vnIdWzIB2W4j9cDcd6tHAQ,3.0
9OR0X4T6JjvzLTW6-XZq8g,DonwAYNHJjTleLwn6fz30Q,3.0
XNbrAATnVNAg1eTjMjn-pA,deipWwvNQm5DMmfpq9tNoA,4.0
jUZW1alRK8QvdZ-pH1OquQ,i9D9xPBV0gR1Ja9kbY4NCw,5.0
VVMqxCARIOdUzpqngpFMgA,mz9ltimeAIy2c2qf5ctljw,4.0
RylA6VZUTRuMGBu4nHKbCw,6MlO4sGzERjA8kq5rySspQ,3.0
B0VPjnFjhadwn3IF6cAEfg,2YsKefH250qxg28QCyEWZw,4.0
JtdQVsiKWRrghAPepxjYQg,dCUuzw3R2rPqKyN2Zl9zRw,1.0
0tvCcnfJnSs55iB6mqPk3w,9p2phMmjGq2QJ6PNO9LZxA,3.0
0jxNwWF8DUEFuoD4xMGpgQ,RYcrj1e_5i0tuCbeVMvH6Q,5.0
ZrN6jjXI41GP7Oieae6CNQ,_zTW9DhfQxU7HaVAu-Tsmg,3.0
BeitdSC8JuthwhzjGrObwA,gHoP4eJimaMltfUlp6EP4Q,3.0
35RyoPGV6El0AaJwNsGCBg,eLp6aAgRL-tWM2wjRdPQMw,1.0
Wc5L6iuvSNF5WGBlqIO8nw,4T4WR7fmyLJC50HXeJ1Prg,4.0
8v1rpTH0d8YjjGWA892l1Q,F2pfjAZ_3dMTGCKv6c5wOw,5.0
xFTwjBMXHJwp8MSTUD-rlQ,rvnTFEq7R2ZHg0_CYbBNFw,4.0
Dp8XPHRHByk_5y35aqMNRA,pHJu8tj3sI8eC5aIHLFEfQ,2.0
23y0Nv9FFWn_3UWudpnFMA,kYli-nDMENotoxZonriBLA,4.0
fENhF1F6I9c2ssnkfprYzw,tySoNN2WDQNuJA6ei3GuYw,5.0
VJ6gRN2AGplIhnyVA_mMxg,QPlA2f7ewUA6gzWb_kO6FA,5.0
mt9mKxvSo1c_8DarT29RGw,l1n4MY7a_O2gif573lRWTw,4.0
82GOQIPlSzLvRphl9MzRhw,PglC8rgguMIlT621p1BLdQ,4.0
hK6VV5eQwtHE-YHF3pg5sg,bhHWkMRNj-atHD5yx4-92g,5.0
PW_75-OTzdPzQvNrAkNqBA,vOQ37XBxWePPfS5HJ7SoHw,2.0
L15JCA18Ib_vMUVJILxiSw,UutHMmZx1CQcjiyfmVa_7g,4.0
cCpiu1GqdzxlvANKuiAp0Q,QHZw2L6LV1qmExNJbfhIsQ,4.0
YaqtV-TMrF6_DSyWuu-L7w,yfxDa8RFOvJPQh0rNtakHA,5.0
jY1shXf_LQVhSoUyoXqQRQ,A5Rkh7UymKm0_Rxm9K2PJw,2.0
nvHJFFr5R74ug5NOh2VDPg,bcTwvbD5wfMSgSO-YczLYw,5.0
zwo4S612wfakZodLQ8aMIQ,cjlYcqxyqRBe_w3OgasPAw,2.0
xhlcoVm3FOKcxZ0phkdO6Q,trFeKln_9OZvMdKrKL-Lnw,3.0
XxyyTYuL7KrrBFg8a14bEA,KIe2RpBkVGYXf6_NMdbDNQ,3.0
E8Ia8e6wLJ45ByYTXM1YNw,Y84fM25GsIWfS7E0dMIKDQ,5.0
IzWYXfu3NVpacb_i7259qw,rbcfYmJtqwIkk17IeOI5Kw,4.0
i6V3NyTdkBVwPpH7r2BINA,i--dxuKd_6Dx7mwgQ5nl-g,2.0
xP44f7NXOyRnTglOL2JnCQ,dY7erNwqdfjVrgigPUcoGw,4.0
iGeYoyoZPrtswhXDIcMlHA,l_GV0hgEoTUf70uJVT0_hg,5.0
zBzXqRpuh9Ch8adXkDVWwA,8I2XBrjf4rOEWx7pnKpVeg,3.0
VZRxANvyTm2ixS6jYDGgEw,NWioeR6MmKxgYD87EL56wg,1.0
TdYKJgSgY2GF_YJnwsi5yQ,yN-RPaFZfUPtAVxoWtYuNg,4.0
L8cvMZLWmM4qWTl9SkxJ8g,BuHbMNbCQzzYi-3Y5w1c4Q,4.0
mKemb3MpSyUbsVUVSmI5tg,piZ4JqJI5WTljJuQV7yZHQ,3.0
lEw2VL9JCDFk3R5NzahqnA,X-b4-QvZLENnf3yFwhpSXQ,5.0
uO1w3qNo21c1bVHHFTYW0w,sAWo3kwrx53oFKDqUoJEYQ,2.0
IY0zs4-DzwRs_W2NOYtz3Q,Z1Wuve_Dcer3rjml0eNVZA,2.0
JCfRII7gQC0xgCkqhx9X4Q,1MvR4NJQbHy0i7ME1IoYpw,5.0
SPZcg_4iu35i-MeMY0e5Mw,25_aVay1HeeCaRt7_aDaKQ,5.0
v8PQFv3Gqqopmg9RDjxP1A,hmL0KnYU6F9_egjlLmizKA,3.0
1AYTQ-XpQwvbbShaXorsQA,S3-Zmeg2FALMsx9GhHJ5HQ,5.0
1x89yXeDnFTcx0L_z0kvQA,nTc-Qj_-ABZrpM9YSpJ6jA,3.0
qSrV0puglRxyxbwzOS05Tw,OllK5_S-7svgSwbUfx1xYA,4.0
eSlOI3GhroEtcbaD_nFXJQ,ZZPLE9A6r-Wszc8EdYoVEg,3.0
F_5_UNX-wrAFCXuAkBZRDw,ZFyJ83LJkkO1dP82kzXKNg,4.0
dA0QWjx56wIVbGaL_r52mQ,GmdujALb1Nq2RHGr7jhCaA,5.0
CO-hrvV8pwxWufDqgtVrdw,SDtIdchX9WpKlH5Yst8kjQ,5.0
fHnAHkd0rNscAXlWpy7M9Q,5LNZ67Yw9RD6nf4_UhXOjw,4.0
rLl5jjjUK1crVfzbXoQrTA,dnL3yOplcB8x7-aVOpWD_Q,4.0
bLExVDNKxXMjjZcx3YG36Q,y4ETe3DkcIjjr_eyeg5U5g,4.0
MuLPdU0GYhdGWV71PTJW-Q,JRh14J_be0jl7Wbt412vDA,5.0
fPbRxN2U_BYSAX0-IH05_Q,m65oi2C7b1CJM7DaXbFi-g,5.0
dVYmwFWuFwuV3ay2VK5UbA,_3olhuCXhoqjy4M2rBp1YA,5.0
a68E-rWxvnqTxKsvYvC_pQ,J3FUxMAHfCl-WFo86u5DqA,3.0
6nvUppVogRTTwZCgaYCPjw,3Mx4renubPRnjHUw1n2UkA,3.0
4jqMA5vhPQ4W2Aa6UUw7MA,yf6lJ_zhJwawObRMS1OKdg,2.0
-0b84SUGVN0YkG5j2MCmBw,LIvXzdMJrIb6IY5Y3tqicA,4.0
DkvaAV7F4Y_rw040k0XGvQ,_BBXbO8lI-yf4uLHUzRkgw,4.0
HvDBT2whHCalPX7eWgmrqw,0PtNw7RgF4JFcPyP-LqZ_Q,3.0
VFt7qSSQ_7inZgrrITMNYQ,cbjF6szaq2orE0BplGAKEA,4.0
6H4Zj-c7FqM9mCsXvwaEQw,364hhL5st0LV16UcBHRJ3A,5.0
hXqQJtoa9kJpJC2EP6QlIQ,KW7gFEaN6SyxwsRRz-4IMg,5.0
vVMwx-ccojMH5Hko0A_ZcA,6Pbrq60mA56WQU7SENbG0g,5.0
yQuEw5dp9G3Uac5XaSogQg,DbEszO3wk1xVmN3pCPob2g,5.0
xhlcoVm3FOKcxZ0phkdO6Q,L8DX7Jxt5r6lS68AOG43hg,2.0
dsaj_eA71FvpUh49zzKcGA,Tf13Wexrt6WmNw-CDW5Gyg,2.0
q2QekVEQKhNuvKMr_xr2qQ,sKA6EOpxvBtCg7Ipuhl1RQ,4.0
I9TSSFY4BAuKRFHbra0u8w,UANNbspNsQEFUay5nALZYw,5.0
hyL8xZ-94jXcaqQt5hS14Q,Mn6PbumS7GL2v3jPilTaeg,3.0
pZ6P_1V-bTSoYG1fg1TXzw,GmwpYbZBpKn6K5SuQffT6A,4.0
QGtuYyH2w_R1r-X5BGmgzw,KsWGy-WuTUm5ve5lFUOCfg,5.0
QWxW_pApmpY9iPApC8P-UQ,faPVqws-x-5k2CQKDNtHxw,3.0
KAsmY6WCUWRYQXE_50AkQA,23gakZ_NlN3K0SqOBybwug,5.0
9j2EDEvHL6m6vzITBUlvvA,vKnVb2RJfMBTnBCDooNAvA,5.0
7FAWEeRGS1IqKDjrY7uwaA,ryzdWzd4KErUOvd6MlT6pw,3.0
rKkpHJkJ27xOwnhy_bMkvA,QAg4ZPTjcyP8saEffAaHlg,4.0
zPmSHgYVv3-izp6wIQ8ylA,jIg5HBaYi-xPzYiZabVYsQ,3.0
PrwnAL82LL4Ewt_wJpHWCA,W3PgeyVrAjgK0X6ZLX-hfg,3.0
SnW3DwEKu_LWeuYnS1AMaw,XZbuPXdyA0ZtTu3AzqtQhg,3.0
PXZaBTK4M6GK80ZosOUZ9A,ZxrWn3v1ZVX9SC_ObbfpHQ,3.0
rrCvRjWHB0joS557FsWTog,uDrIMggO8hwnaTvb45xGcg,3.0
uS2rQ9oyAJ1nOMbL0YL2lg,YXohNvMTCmGhFMSQsDZq1g,5.0
cImvLb3Wvd5EZ8SRjKAPsw,ZPwx7ktiVluGFVg0L05n5A,4.0
DkvaAV7F4Y_rw040k0XGvQ,G4pt2q9Tr5SkwCw3Wb43VA,2.0
eOIMO2wT_WbNqmavhnCRxw,Yp1swb-8pO8i-6-jaK2tsA,3.0
qYHijVhZjjXgBumm-5aevg,a8o8OMGhWg4JwbuMMnVOHQ,3.0
Ae4uXwFHp-5fGrt6OONaXw,bfIizwyT3-QXrntWbBpfKA,3.0
npL9RrkAslHCf5JURxhl7w,UpEVdq_euH-5mqCIgUAd2Q,4.0
zH6racrZ7rUqqv_Qy6dZDQ,f8IMQgRwo-8GP372MElDGQ,3.0
kpZNOAe-A3f8t8RTOjOs0w,07AZL5XenCQ_-op_onKLdw,5.0
GefiDYsb2U_-3ujGnheSpQ,0uwQIGlKICIYuRtayVnh7g,4.0
BssQd5w-zGAyDHgzWEHJ7w,azxeH9W14hzFnZyuOm8JdQ,4.0
ywgGlGLRmvCIu6iCtJnODQ,q-zZgXKAQFLEgMp9ZNllgQ,5.0
-Vrb0dmE3AxJuJ0dyVY4NA,mEhW0TYZi1xor_Xp15Fc2w,2.0
r52bugu98l77gdqTnIJ2oQ,TfabYPasZ1oOMN6JLa-yvw,4.0
mX84lBw8jwS2uQqdgKu_aA,7ZUYzw56X2WPcjmEWI6zIA,5.0
